CCHANNELCODE,CTITLE_TXT,CONTENT,CRELEASETIME,CRELEASETIME2,CURL,DOCID,FILESIZE,MIMETYPE
9862,龙岩工贸发展集团有限公司2017年公开发行公司债券募集说明书摘要（面向合格机构投资者）,龙岩工贸发展集团有限公司 2017年公开发行公司债券 募集说明书摘要 （面向合格机构投资,2017-07-13,00:00:00,/disclosure/bond/announcement/company/c/2973357830469588.pdf,CMS4343450_28_9862,1466556,pdf
9860,2017年广德县国有资产投资经营有限公司公司债券募集说明书摘要,0 2017 年广德县国有资产投资经营有限公司 公司债券募集说明书摘要 发行人 广德县国有,2017-07-12,00:00:00,/disclosure/bond/announcement/corporate/c/2972500021146630.pdf,CMS4342992_28_9860,760824,pdf
9860,2017年广德县国有资产投资经营有限公司公司债券募集说明书,2017 年广德县国有资产投资经营有限公司 公司债券募集说明书 发行人 广德县国有资产投,2017-07-12,00:00:00,/disclosure/bond/announcement/corporate/c/2972499880896616.pdf,CMS4342991_28_9860,924865,pdf
9860,2017年常德市鼎力实业有限公司公司债券募集说明书,2017年常德市鼎力实业有限公司公司债券募集说明书 0 2017年常德市鼎力实业有限公司 公,2017-07-12,00:00:00,/disclosure/bond/announcement/corporate/c/2972542301767976.pdf,CMS4342839_28_9860,2112925,pdf
9860,2017年常德市鼎力实业有限公司公司债券募集说明书摘要,2017年常德市鼎力实业有限公司公司债券募集说明书 1 2017年常德市鼎力实业有限公司 公,2017-07-12,00:00:00,/disclosure/bond/announcement/corporate/c/2972542409528167.pdf,CMS4342840_28_9860,1108820,pdf
8349,长园集团公开发行2017年公司债券募集说明书摘要（面向合格投资者）,公司债券募集说明书摘要 1-1-1 声 明 本募集说明书摘要的目的仅为向公众提供有关本次发,2017-07-11,20:40:01,/disclosure/listedinfo/announcement/c/2017-07-11/600525_20170711_13.pdf,CMS4342245_1_599,0,pdf
8349,长园集团公开发行2017年公司债券募集说明书（面向合格投资者）,公司债券募集说明书 1-1-1 声 明 本募集说明书依据《中华人民共和国公司法》、《中华人,2017-07-11,20:40:00,/disclosure/listedinfo/announcement/c/2017-07-11/600525_20170711_11.pdf,CMS4342243_1_599,0,pdf
9868,中国石油天然气集团公司公开发行2017年可交换公司债券募集说明书摘要,中国石油天然气集团公司 （住所：北京市西城区六铺炕） 公开发行 2017 年可交换公司债,2017-07-11,00:00:00,/disclosure/bond/announcement/exchangeable/c/2971021289438600.pdf,CMS4341981_28_9868,2471060,pdf
9868,中国石油天然气集团公司公开发行2017年可交换公司债券募集说明书,中国石油天然气集团公司 （住所：北京市西城区六铺炕） 公开发行 2017 年可交换公司债,2017-07-11,00:00:00,/disclosure/bond/announcement/exchangeable/c/2971021112768509.pdf,CMS4341980_28_9868,11949507,pdf
9860,2017年南通市崇川区保障性住房建设项目收益债券募集说明书摘要,2017 年南通市崇川区保障性住房建设项目收益债券募集说明书摘要 1 重要声明及提示 一、,2017-07-11,00:00:00,/disclosure/bond/announcement/corporate/c/2971776620669118.pdf,CMS4342526_28_9860,1064352,pdf
9860,2017年南通市崇川区保障性住房建设项目收益债券募集说明书,2017 年南通市崇川区保障性住房建设项目收益债券募集说明书 1 重要声明及提示 一、发行,2017-07-11,00:00:00,/disclosure/bond/announcement/corporate/c/2971776470659104.pdf,CMS4342525_28_9860,1373533,pdf
9862,长园集团股份有限公司公开发行2017年公司债券募集说明书,公司债券募集说明书 1-1-1 声 明 本募集说明书依据《中华人民共和国公司法》、《中华人,2017-07-11,00:00:00,/disclosure/bond/announcement/company/c/2970937659772582.pdf,CMS4341927_28_9862,2748535,pdf
9862,长园集团股份有限公司公开发行2017年公司债券募集说明书摘要,公司债券募集说明书摘要 1-1-1 声 明 本募集说明书摘要的目的仅为向公众提供有关本次发,2017-07-11,00:00:00,/disclosure/bond/announcement/company/c/2970937858092778.pdf,CMS4341930_28_9862,1576313,pdf
9860,2017年第一期宿迁市城市建设投资（集团）有限公司公司债券募集说明书,2017 年第一期宿迁市城市建设投资（集团） 有限公司公司债券募集说明书 发行人 宿迁市,2017-07-10,00:00:00,/disclosure/bond/announcement/corporate/c/2968137774073894.pdf,CMS4341728_28_9860,2655687,pdf
9860,2017年第一期宿迁市城市建设投资（集团）有限公司公司债券募集说明书摘要,2017年第一期宿迁市城市建设投资（集团） 有限公司公司债券募集说明书摘要 发行人 宿迁,2017-07-10,00:00:00,/disclosure/bond/announcement/corporate/c/2968137976833907.pdf,CMS4341729_28_9860,1929693,pdf
9860,2017年沛县国有资产经营有限公司公司债券募集说明书摘要,2017 年沛县国有资产经营有限公司公司债券募集说明书摘要 I 声明及提示 一、发行人声明,2017-07-07,00:00:00,/disclosure/bond/announcement/corporate/c/2968407260976219.pdf,CMS4341183_28_9860,1161952,pdf
9860,2017年沛县国有资产经营有限公司公司债券募集说明书,2017 年沛县国有资产经营有限公司公司债券募集说明书 I 声明及提示 一、发行人声明 发,2017-07-07,00:00:00,/disclosure/bond/announcement/corporate/c/2968407178275978.pdf,CMS4341182_28_9860,1618635,pdf
9860,2017年永州市城市建设投资发展有限责任公司公司债券募集说明书,2017 年永州市城市建设投资发展有限 责任公司公司债券募集说明书 发行人 永州市城市建,2017-07-07,00:00:00,/disclosure/bond/announcement/corporate/c/2966601311331550.pdf,CMS4340967_28_9860,2976795,pdf
9860,2017年永州市城市建设投资发展有限责任公司公司债券募集说明书摘要,2017年永州市城市建设投资发展有限 责任公司公司债券募集说明书摘要 发行人 永州市城市,2017-07-07,00:00:00,/disclosure/bond/announcement/corporate/c/2966601370971571.pdf,CMS4340968_28_9860,1330308,pdf
9860,2017年蚌埠经济开发区投资集团有限公司公司债券募集说明书,2017年蚌埠经济开发区投资集团有限公司 公司债券募集说明书 发 行 人 蚌埠经济开发区投,2017-07-07,00:00:00,/disclosure/bond/announcement/corporate/c/2967357496742212.pdf,CMS4340661_28_9860,3177536,pdf
8349,国泰君安公开发行A股可转换公司债券募集说明书摘要,1-2-1 股票简称：国泰君安 股票代码：601211 中国（上海）自由贸易试验区商城路 618号,2017-07-05,20:29:00,/disclosure/listedinfo/announcement/c/2017-07-05/601211_20170705_4.pdf,CMS4339856_1_599,1679206,pdf
8349,国泰君安公开发行A股可转换公司债券募集说明书,1-1-1 股票简称：国泰君安 股票代码：601211 中国（上海）自由贸易试验区商城路 618号,2017-07-05,20:28:59,/disclosure/listedinfo/announcement/c/2017-07-05/601211_20170705_3.pdf,CMS4339855_1_599,7129593,pdf
9860,2017年即墨市城市旅游开发投资有限公司公司债券募集说明书,2017 年即墨市城市旅游开发投资有限公司 公司债券募集说明书 发行人 即墨市城市旅游开,2017-07-05,00:00:00,/disclosure/bond/announcement/corporate/c/2965786801989964.pdf,CMS4339942_28_9860,1135090,pdf
9860,2017年即墨市城市旅游开发投资有限公司公司债券募集说明书摘要,2017 年即墨市城市旅游开发投资有限公司 公司债券募集说明书摘要 发行人 即墨市城市旅,2017-07-05,00:00:00,/disclosure/bond/announcement/corporate/c/2965786930539981.pdf,CMS4339943_28_9860,758007,pdf
9860,2017年第一期四川秦巴新城投资集团有限公司公司债券募集说明书摘要,2017 年第一期四川秦巴新城投资集团有限公司公司债券募集说明书摘要 I 声明及提示 一、,2017-07-05,00:00:00,/disclosure/bond/announcement/corporate/c/2965659464247165.pdf,CMS4339544_28_9860,1911839,pdf
9860,2017年第一期四川秦巴新城投资集团有限公司公司债券募集说明书,2017 年第一期四川秦巴新城投资集团有限公司公司债券募集说明书 I 声明及提示 一、发行,2017-07-05,00:00:00,/disclosure/bond/announcement/corporate/c/2965658603256494.pdf,CMS4339541_28_9860,3302060,pdf
9860,2017年望城经济开发区铜官循环经济工业基地投资开发建设有限公司地下综合管廊建设专项债券募集说明书摘要,2017年望城经济开发区铜官循环经济工业基地投资开发建设有限公司 地下综合管廊建设专项,2017-07-04,00:00:00,/disclosure/bond/announcement/corporate/c/2965741793342876.pdf,CMS4339584_28_9860,1080790,pdf
9860,2017年望城经济开发区铜官循环经济工业基地投资开发建设有限公司地下综合管廊建设专项债券募集说明书,2017年望城经济开发区铜官循环经济工业基地投资开发建设有限公司 地下综合管廊建设专项,2017-07-04,00:00:00,/disclosure/bond/announcement/corporate/c/2965741693862707.pdf,CMS4339583_28_9860,1784888,pdf
9860,2017年第一期武汉地铁集团有限公司可续期公司债券募集说明书,lenovo打字机二〇一七 lenovo打字机六 lenovo打字机 2017年第一期武汉地铁集团有限公司,2017-07-04,00:00:00,/disclosure/bond/announcement/corporate/c/2962287851165279.pdf,CMS4338911_28_9860,2045354,pdf
9860,2017年第一期遵义市播州区城市建设投资经营有限公司公司债券募集说明书,2017年第一期遵义市播州区城市建设投资经营有限公司 公司债券募集说明书 发 行 人： 遵,2017-07-03,00:00:00,/disclosure/bond/announcement/corporate/c/2962398705061871.pdf,CMS4338737_28_9860,2331728,pdf
9860,2017年第一期遵义市播州区城市建设投资经营有限公司公司债券募集说明书摘要,2017年第一期遵义市播州区城市建设投资经营有限公司 公司债券募集说明书摘要 发 行 人,2017-07-03,00:00:00,/disclosure/bond/announcement/corporate/c/2962401745594619.pdf,CMS4338738_28_9860,1354629,pdf
9862,华融证券股份有限公司2017年公开发行公司债券募集说明书摘要,声明 本募集说明书摘要摘要的目的仅为向投资者提供有关本次发行的简要情况， 并不包括,2017-06-30,00:00:00,/disclosure/bond/announcement/company/c/2961420214094539.pdf,CMS4336635_28_9862,945918,pdf
9862,华融证券股份有限公司2017年公开发行公司债券募集说明书,1 华融证券股份有限公司公开发行公司债券募集说明书 2 声明 本募集说明书依据《中华人,2017-06-30,00:00:00,/disclosure/bond/announcement/company/c/2961419911234239.pdf,CMS4336633_28_9862,3194112,pdf
9860,2017年第一期毕节市建设投资有限公司地下管廊专项债券募集说明书,2017 年第一期毕节市建设投资有限公司 地下管廊专项债券募集说明书 发行人 毕节市建设,2017-06-29,00:00:00,/disclosure/bond/announcement/corporate/c/2960720928581813.pdf,CMS4335633_28_9860,2673974,pdf
9860,2017年第一期毕节市建设投资有限公司地下管廊专项债券募集说明书摘要,2017 年第一期毕节市建设投资有限公司 地下管廊专项债券募集说明书摘要 发行人 毕节市,2017-06-29,00:00:00,/disclosure/bond/announcement/corporate/c/2960721137552044.pdf,CMS4335639_28_9860,1109856,pdf
9860,2017年第三期湖北省交通投资集团有限公司可续期公司债券募集说明书,2017 年第三期湖北省交通投资集团有限公司可续期公司债券募集说明书 发行湖北省交通投,2017-06-29,00:00:00,/disclosure/bond/announcement/corporate/c/2960564411324283.pdf,CMS4334369_28_9860,1865065,pdf
9860,郑州通航建设发展有限公司公司债券募集说明书,2017年第一期郑州通航建设发展有限公司 公司债券募集说明书 发行人 郑州通航建设发展有,2017-06-28,00:00:00,/disclosure/bond/announcement/corporate/c/2960406018197492.pdf,CMS4333968_28_9860,2604354,pdf
9860,郑州通航建设发展有限公司公司债券募集说明书摘要,2017年第一期郑州通航建设发展有限公司 公司债券募集说明书 发行人 郑州通航建设发展有,2017-06-28,00:00:00,/disclosure/bond/announcement/corporate/c/2960406250647514.pdf,CMS4333969_28_9860,2128777,pdf
9860,2017年襄阳高新投资开发有限公司公司债券募集说明书,2017年襄阳高新投资开发有限公司公司债券募集说明书 声明及提示 一、 发行人董事会声明,2017-06-26,00:00:00,/disclosure/bond/announcement/corporate/c/2955393467819609.pdf,CMS4331176_28_9860,1327684,pdf
9860,2017年襄阳高新投资开发有限公司公司债券募集说明书,2017年襄阳高新投资开发有限公司公司债券募集说明书 声明及提示 一、 发行人董事会声明,2017-06-26,00:00:00,/disclosure/bond/announcement/corporate/c/2955393467819609.pdf,CMS4331181_28_9860,1327684,pdf
9860,2017年第二期湖北省交通投资集团有限公司可续期公司债券募集说明书,lenovo打字机二〇一七 lenovo打字机五 lenovo打字机 2017年第二期湖北省交通投资集团有,2017-06-23,00:00:00,/disclosure/bond/announcement/corporate/c/2955224241676490.pdf,CMS4329951_28_9860,1852894,pdf
8349,广汇能源2017年公开发行公司债券募集说明书摘要（面向合格投资者）,广汇能源股份有限公司 2017年公开发行公司债券募集说明书摘要 I 声 明 本募集说明书摘,2017-06-21,10:11:06,/disclosure/listedinfo/announcement/c/2017-06-21/600256_20170621_3.pdf,CMS4329057_1_599,1259779,pdf
8349,广汇能源2017年公开发行公司债券募集说明书（面向合格投资者）,广汇能源股份有限公司 2017年公开发行公司债券募集说明书 I 声 明 本募集说明书及其摘,2017-06-21,10:11:04,/disclosure/listedinfo/announcement/c/2017-06-21/600256_20170621_1.pdf,CMS4329055_1_599,7174096,pdf
9862,广汇能源股份有限公司2017年公开发行公司债券募集说明书摘要,广汇能源股份有限公司 2017年公开发行公司债券募集说明书摘要 I 声 明 本募集说明书摘,2017-06-21,00:00:00,/disclosure/bond/announcement/company/c/2953811171580082.pdf,CMS4329025_28_9862,1259779,pdf
